Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
swim.actor.ActorSpace,openMetaDownlink,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.router.PartTableHost,injectLane,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.PartTable,openMetaDownlink,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.actor.ActorSpace,openStage,149 -> 172,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,2.0,2.0,13.0,13.0,4.0,3.0,3.0,3.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.AbstractUplinkContext,localPrincipal,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.HttpProxy,localAddressUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.MeshProxy,store,24 -> 51,3054ca5f6c976ea053ed18976b49a44cc186db1e -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/MeshProxy.java: [Extract Class(12), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.store.mem.MemStore,listData,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-java/swim-core-java/swim.store.mem/src/main/java/swim/store/mem/MemStore.java: [Extract Class(259), Move Method(237), Add Method Annotation(50), Extract Variable(12), Add Variable Modifier(2), Rename Variable(2), Move Attribute(1)]"
swim.http.header.CookieHeader,debug,530 -> 532,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> ebf6ecd2c141b816de37efaf7abd701e13bdb7f0,40,23,17,3,2.0,2.0,12.0,8.0,5.0,3.0,3.0,2.0,5,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/CookieHeader.java: [Change Return Type(8), Move Method(5), Move Attribute(1)]"
swim.runtime.HttpProxy,requestUri,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.router.PartTable,store,24 -> 51,3054ca5f6c976ea053ed18976b49a44cc186db1e -> d22db6d962a17c4d4f5820df8785a33965cf767f,15,9,6,173,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.router.PartTable,edgeName,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.uplink.ListUplinkModem,sendDown,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,3.0,2.0,13.0,13.0,3.0,3.0,4.0,4.0,3,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/uplink/ListUplinkModem.java: [Extract Superclass(1)]
swim.fabric.FabricCell,info,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,2.0,9.0,9.0,3.0,2.0,2.0,2.0,3,swim-system-java/swim-mesh-java/swim.fabric/src/main/java/swim/fabric/FabricCell.java: [Extract Superclass(1)]
swim.runtime.router.MeshTablePart,close,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Rename Parameter(16), Change Parameter Type(16), Remove Parameter(12), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.warp.WarpUplinkModem,hostUri,53 -> 278,3bc69239d6ae8051df994cae92636687f8ca560a -> ef375d4030431af5bba1d116707e3a790ebcbbad,0,0,0,10,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpUplinkModem.java: [Change Return Type(26), Change Parameter Type(24), Change Attribute Type(4), Rename Parameter(4), Move And Rename Class(3), Rename Package(3), Change Method Access Modifier(2), Add Method Annotation(2), Extract Superclass(1), Extract Interface(1)]"
swim.uri.UriAuthority,parse,154 -> 181,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> a75125fa52d26a263160ea8b830a24d4471e7f29,0,0,0,6,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.store.StoreProxy,valueData,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-java/swim-core-java/swim.store/src/main/java/swim/store/StoreProxy.java: [Remove Parameter(4), Move Method(4)]"
swim.concurrent.TheaterDef,debug,51 -> 104,d22db6d962a17c4d4f5820df8785a33965cf767f -> fa921d16da9230c593b5e30ddf031ab896c9fb4c,6,2,4,3,1.0,1.0,12.0,10.0,5.0,3.0,4.0,3.0,5,"swim-system-java/swim-core-java/swim.concurrent/src/main/java/swim/concurrent/TheaterDef.java: [Rename Variable(6), Rename Parameter(4), Add Method Annotation(4), Extract Method(4), Change Return Type(2), Move And Rename Method(2), Move Class(1)]"
